FD,SCI,CO,PPI_SUM,BF_Ex,BF_Ag,BF_Co,BF_Em,BF_Op,Gender_male,MonthsInJob,Age
0.54501057,0.72880006,-0.25091302,0.557481,-0.7647995,0.074360125,0.8632692,0.16021515,0.1404919,-0.020538855,-0.09120595,1.4064796
0.52872443,0.53607565,-0.35678944,0.52565366,0.2743654,-0.0099482285,-0.58764815,-0.075893134,0.27381766,0.1035127,-0.031436324,-0.54245174
-0.9177324,-0.1989567,-0.20528623,0.6404653,-0.5737923,-0.18479499,0.69675654,-0.034466676,0.20030028,0.02861831,0.51985073,1.4520856
0.42757675,-0.14095856,-0.26837704,-1.441282,1.1182168,-0.071570896,0.5777887,-0.26192278,0.105592616,-0.017666802,-0.14427496,1.3042675
0.6634891,0.69547856,-0.52930874,0.80289465,-0.1664027,0.35956627,-0.5659495,-0.05645366,0.42422864,0.11761347,0.049170658,1.1857846
0.3944396,0.48083106,0.24675232,-1.4268246,-0.22717205,-0.2966584,0.16528057,0.25614014,0.34961653,0.04320827,0.15424344,-0.6773405
-0.071829356,0.18222629,-0.17349072,0.5482655,-0.78381485,-0.4633046,-0.3596023,-0.11439714,0.27339017,0.16982396,-0.16762066,1.4782125
-0.22297117,0.0048817457,-0.13179766,0.50106126,-0.037038602,-0.35567766,-0.3535036,-0.09507042,0.28380734,0.07910298,-0.08300329,-0.5411593
0.682637,-0.23760682,-0.2500226,0.70232475,0.43368754,-0.53728354,-0.6028274,0.056508332,0.2856574,0.20782958,0.20435491,2.7186146
0.24760674,0.6225279,-0.30381635,-1.5014858,-0.85427076,-0.061600015,0.91801316,0.19760938,-1.7582291,-0.022131797,-0.19056648,-0.9079052
0.420004,-0.8315554,0.23919207,0.52867514,0.10810693,-0.2540797,-0.17495191,-0.031721935,0.31227997,0.33830726,0.018725686,1.0026318
0.018280048,-0.96730715,0.90946984,-0.05221557,0.19662783,-0.096562296,0.61908823,0.061289016,0.24256226,0.30200258,-0.108598664,-1.0975424
0.3429542,0.124213696,0.23444395,0.11398554,1.1094413,0.05671361,-0.31757745,-0.055045217,0.46373042,0.11256825,0.08284741,-0.6190757
0.019855162,-0.060895406,-0.21012,-0.4994709,-0.9372866,0.58492416,-0.3895712,0.029795362,0.3404273,0.0654146,-0.06241776,-0.7277342
0.3414517,-0.028117174,0.76009464,-0.8555193,0.54679143,-0.24768539,-0.40496513,0.19020341,0.26036203,0.078023985,-0.24915689,-0.5322912
0.4236962,0.7472766,0.34683886,-1.3875229,1.3061054,-0.30082628,-0.50076586,-0.07843879,0.2752624,0.2073993,-0.3736637,1.075919
-1.2989802,-0.21805456,0.7568724,0.32020015,-0.7131555,-0.089322045,0.47031587,0.015380618,0.21352209,-0.011709989,0.08075372,-0.89930725
-0.41653934,0.9779298,-1.8756765,0.38087368,-0.552219,0.7568666,0.40131515,0.011663048,0.3949712,-0.06550671,-0.14679153,-0.8001508
0.16770965,-0.5063373,-0.065132014,0.16932756,0.88065237,0.0005522007,-0.3374899,0.0032738126,0.24071078,0.12625663,0.1455614,-0.52963233
0.436034,0.13219035,0.44435674,-0.13221431,0.40061864,0.0742734,0.10200441,0.052137803,0.26147318,0.10451159,-0.10432774,-0.3815452
0.23953126,-0.19493616,-0.3234391,-0.99525774,0.4204701,-0.04225699,0.05804412,-0.005961783,0.30426422,-0.048926048,-0.24973875,-1.2095765
0.56875443,0.3157325,1.6839613,0.2590873,0.8082564,0.19608909,-0.38660672,0.22080313,0.31079632,0.08727031,-0.26824042,-0.4728757
0.20267037,0.054873206,-0.041789748,-0.02037739,-0.076356806,-0.2867201,-0.36636254,-0.031848613,0.29154018,0.08068486,-0.16340305,-0.94741917
0.48935023,-0.19614765,0.83464825,-1.3605328,0.6022071,0.20095544,0.460264,-0.10922458,0.23743382,0.032693483,0.35164425,1.415625
-0.04637417,0.8260039,1.0005027,0.9276047,-0.5637952,-0.455742,-0.2168451,0.00090149883,0.38052377,0.0674615,0.08266828,-0.5138873
0.39175192,0.31710628,-0.26480278,-1.4431293,-0.08361724,0.3595235,-0.5713745,-0.14061704,0.35928226,0.13684598,-0.10497491,1.0929512
-0.16909522,-1.3678468,-0.23551555,-1.641942,0.6593961,-0.096820936,-0.5810433,0.16620158,-3.5514257,0.2623759,-0.44313076,-0.95283014
0.6873279,-0.7409059,-0.5883627,0.8009776,-0.59058195,-0.48946536,0.6711286,0.09808355,0.21966116,0.02176191,-0.35525355,-0.53687817
0.42564628,0.6654202,0.112383075,0.4887464,0.4121162,0.6598079,0.4242526,0.037958853,0.25197124,0.033946116,-0.28149465,-0.22208616
-0.16995832,0.4845398,-0.23020852,0.502086,-0.1404229,-0.23147045,-0.5048715,0.069723934,0.2804504,0.11841691,-0.31119987,1.2400949
-0.84564483,-0.18191579,0.4563288,-1.5259079,-0.14480814,0.15655749,-0.4297456,-0.22826336,0.24837495,0.16314258,-1.2592659,-0.62506795
0.49530816,-0.95233554,-0.13186239,0.47293314,0.0060831583,0.90152776,-0.15271787,-0.0591868,0.31070927,0.41956228,1.4270798,1.4337347
0.49686402,-0.15912098,0.2862475,0.6329953,-0.18093163,1.3357389,-0.2597762,-0.026170075,0.1601181,0.20519605,-0.4188954,0.2112524
-0.21917805,-0.49680948,-0.3801259,0.5236972,-0.78087956,-0.34124765,-0.34220466,-0.11474071,0.30700964,0.06461117,-0.038944244,-0.90675616
-0.33808202,-0.21232349,-0.49347526,0.6408628,-1.3643891,0.7990716,-0.5171299,-0.107111454,-2.786681,0.076753505,-0.11149749,-0.5781263
-0.2504106,-0.28103584,0.12334732,0.43033427,-1.0420533,0.49397257,0.5623304,0.01568577,0.2547226,-0.014300016,-0.5018947,1.6151637
-0.25426865,0.18130553,0.38022968,0.41765583,-0.7978071,-0.505205,0.1511342,0.12020605,0.2490974,-0.0032914812,-0.4740724,-1.2271559
-0.523514,0.017773546,-0.42904976,-0.1791104,0.21972215,-0.019862281,0.7929039,0.12261014,0.012227312,0.14355789,1.3423659,1.8015003
-1.2683507,0.7552103,0.9094562,0.6147471,-0.2776409,0.5800843,-0.39478725,-0.1532311,0.24689719,0.10605427,-0.11219992,-0.72754604
-0.3563859,-0.05782881,-0.24836597,-1.6274809,-0.23440026,0.095718525,-0.362046,-0.06307467,0.26389292,0.09417904,-0.60611975,1.1315265
0.05916979,-0.2871265,-0.5194122,0.69373274,-0.1990475,0.44878733,0.09009661,0.073263876,0.21078672,0.06480596,-0.05275762,1.1613716
-0.2015731,0.04711557,0.65016085,-0.0727937,-0.7574376,-0.3322484,-0.23639968,0.05339017,-1.9674361,0.11678913,-0.033716302,-0.7848013
-0.016477408,-0.16442572,-0.08707727,0.5318584,-0.3940806,0.9972686,0.13046016,-0.049328715,0.25462896,0.11791463,-0.240301,1.4731919
0.61072254,-0.3461967,-0.009443933,0.5799586,1.046257,-0.26227987,-0.25183585,-0.10197801,0.32692626,0.082878694,0.7451747,-0.49870607
1.7773157,0.35849068,-0.48193607,-0.76344633,1.0009414,-0.32466075,0.10527736,0.15475088,-2.8530097,0.17216781,-0.18443774,1.113527
-0.17185959,-1.1801332,-0.28416082,-1.4773065,-1.6786963,-0.2394941,-0.46718788,-0.07975845,0.21504867,0.14388974,-0.05924262,-0.5845688
0.41324294,0.111103326,-0.1854777,-0.06403191,0.14821029,0.7394926,-0.099885486,0.26116762,0.34611374,0.07230114,0.8478057,-0.7738164
0.26883084,0.4411351,0.6807392,0.562356,0.40460154,0.3428264,0.23666343,-0.34147897,0.49429715,0.0715078,-0.31309757,1.1273133
-1.607277,-0.2351454,-0.5313098,0.10844087,-0.16993596,-0.17460564,-0.6409258,0.32970428,0.18118796,0.05885651,-1.8350378,-0.710463
0.061901227,0.47645494,-0.13590005,0.29847753,-0.18449788,-0.3389689,-0.61810994,0.19857447,0.3234657,0.20956643,0.37225696,1.4336597
0.39088836,-0.04993259,-0.36491102,0.30400386,0.07960858,-0.27170384,-0.20645921,-0.032535095,0.45112062,0.030944306,-0.21969698,-0.87412155
-0.050812796,-1.257643,0.79276067,-0.9208492,-0.64179593,-0.1177046,-0.43019876,-0.51144797,-1.6352692,0.21246666,-0.28604254,-1.1315222
0.7157477,-0.29878426,0.11490509,-0.45666,-0.16993794,0.36750185,-0.064328775,0.06429692,0.2666218,0.21430711,0.084601335,2.0094428
0.24313237,-0.4403948,-0.27142322,-1.5522392,-0.21412118,-0.2727847,-0.5075434,0.023208888,0.01599747,0.090431735,-0.6055143,-0.5587905
-0.85753554,0.5894475,-0.30134943,1.0374359,-0.3414601,-0.15580875,-0.6371981,-0.085457794,0.19588833,0.13680576,0.16931853,1.4612682
